run,event,rec_particle_pid_list,rec_particle_charge_list,rec_particle_status_list,rec_particle_px_list,rec_particle_py_list,rec_particle_pz_list,rec_particle_p_list,rec_particle_theta_deg_list,rec_particle_vx_list,rec_particle_vy_list,rec_particle_vz_list,mc_lund_pid_list,mc_lund_px_list,mc_lund_py_list,mc_lund_pz_list,mc_lund_p_list,mc_lund_theta_deg_list,mc_lund_vx_list,mc_lund_vy_list,mc_lund_vz_list,rec_track_pindex_detector_list,rec_traj_pindex_detector_layer_list,rec_scintillator_pindex_detector_component_list
11,1298,"11,211","-1,1","-2231,2230","-1.13570333,-0.70354360","-0.39150319,-0.03002137","2.89281392,0.90040451","3.13232648,1.14306744","22.55149033,38.02807327","-0.58528894,-0.42072394","1.74503279,10.38081932","-0.69799310,7.72136402","11,211","-1.11181498,-0.59976202","-0.38181999,0.07982900","2.81547809,0.98898500","3.05103850,1.15938712","22.66206872,31.45788758","0.00000000,0.00000000","0.00000000,0.00000000","-3.47527194,-3.47527194","0:6,1:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:15:1,1:8:1,1:8:2,1:8:3,1:8:4,1:8:5,1:8:6,1:6:6,1:6:18,1:6:36,1:12:2,1:12:1,1:16:1,1:7:1,1:7:4,1:7:7","0:12:17,0:12:44,1:12:15,1:12:39"
11,3376,"11,0,211","-1,1,1","-2231,4000,2100","-0.03887694,-0.03733450,0.04287932","0.66422820,0.66384745,0.65383470","2.26547766,0.83833426,0.81419790","2.36116487,1.06999609,1.04511084","16.36737777,38.41850265,38.82594780","0.50905854,-0.01210830,-7.64248753","0.01242750,-0.00068097,0.47492403","-1.33838296,-1.31163490,4.95273542","11,211","-0.03522500,-0.04207900","0.66946799,0.68847001","2.26691699,0.88268101","2.36396718,1.12021755","16.47449857,38.00518900","0.00000000,0.00000000","0.00000000,0.00000000","0.73522598,0.73522598","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:13,0:12:35,2:12:61"
11,1411,"11,0,211","-1,1,1","-2231,4000,2230","-0.86554623,0.46950546,0.47696340","-2.36447859,-0.47278136,-0.47724146","6.86556673,0.86811721,0.85225284","7.31272424,1.09434231,1.08700892","20.14032834,37.50713025,38.36850153","0.18083949,0.00026367,-0.40260223","-0.04632078,0.00026184,-0.35985178","-0.83406878,-0.96239150,-0.61308748","11,211","-0.85821199,0.46820599","-2.35763597,-0.47130299","6.85194111,0.85806203","7.29685358,1.08517915","20.11124183,37.74808664","0.00000000,0.00000000","0.00000000,0.00000000","-1.24979997,-1.24979997","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:14,0:12:37,2:12:19,2:12:50"
11,3014,"11,211,211,22","-1,1,1,0","-2231,4100,2230,2010","0.73663861,-0.60801816,-0.60366571,0.03814474","-1.81550264,-0.25714526,-0.23942637,-0.10599095","4.84790993,0.85929757,0.80711001,0.28000879","5.22885427,1.08360606,1.03593622,0.30181787","22.00582978,37.53341944,38.82068617,21.91463837","-0.07464226,-0.00467141,-0.08027586,-0.07464226","-0.00284306,0.01104551,0.25774074,-0.00284306","-4.12224865,-3.73539591,-1.86301398,-4.12224865","11,211","0.77950603,-0.63004303","-1.94995797,-0.26559299","5.17870188,0.89080203","5.58828407,1.12295241","22.07282243,37.50804674","0.00000000,0.00000000","0.00000000,0.00000000","-0.06591300,-0.06591300","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:15,0:12:40,1:4:30,2:12:20,2:12:51"
11,4585,"11,211,211,2112","-1,1,1,0","-2221,4100,2230,2010","-0.60358608,0.73086423,0.66511077,0.64979702","-0.24994422,-0.33723512,-0.33218947,0.03704736","1.39929807,1.02942729,0.93849903,1.12223017","1.54428733,1.30675575,1.19728969,1.29730846","25.02646112,38.02209287,38.38528769,30.11215800","0.11668982,-0.00454033,-0.09668749,0.11668982","-0.21314707,-0.00983991,-0.15034507,-0.21314707","-1.70034659,-2.31335473,-2.32083869,-1.70034659","11,211","-0.59269899,0.73059797","-0.25280699,-0.33953500","1.39884400,1.03620899","1.54011948,1.31254961","24.73266568,37.86466968","0.00000000,0.00000000","0.00000000,0.00000000","-5.51787901,-5.51787901","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:3,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:21,0:12:52,1:4:47,2:12:21,2:12:55"
11,1900,"11,0,211,2112,22","-1,1,1,0,0","-2231,4000,2200,2110,2010","0.61631387,-0.40193102,-0.39978701,-0.09129339,-0.03703677","0.21765868,-0.60491467,-0.58177221,-0.86031830,-0.25477335","1.38726234,0.94025207,0.90164876,1.57616603,0.44452932","1.53353021,1.18808427,1.14510220,1.79799372,0.51369982","25.22782652,37.68329191,38.05718529,28.76213309,30.07748600","-0.50323552,-0.02160117,0.41087800,-0.50323552,-0.50323552","1.34422219,0.01435274,-0.25660580,1.34422219,1.34422219","-2.80381417,-1.87973917,-1.37090135,-2.80381417,-2.80381417","11,211","0.61692899,-0.40233901","0.21532200,-0.59803599","1.41140199,0.93570298","1.55532007,1.18112819","24.84234578,37.60736549","0.00000000,0.00000000","0.00000000,0.00000000","-3.39875889,-3.39875889","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:3,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:20,0:12:52,2:12:18,2:12:48,3:12:19"
11,952,"11,321,211","-1,1,1","-2231,4100,2220","0.58040524,-0.63916218,-0.61774415","0.13872796,-0.20126462,-0.15081501","4.30044699,0.82390416,0.81167531","4.34165406,1.06200462,1.03110126","7.90023476,39.12229679,38.07607328","0.03750855,0.00084055,0.29531679","-0.17995189,-0.00266935,-1.06500363","-3.85056305,-4.83416033,-6.80040932","11,211","0.57492900,-0.66701698","0.13823600,-0.21233900","4.27724123,0.86680901","4.31792138,1.11416218","7.87105813,38.92293003","0.00000000,0.00000000","0.00000000,0.00000000","-1.43239403,-1.43239403","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:7,0:12:20,1:4:29,2:12:19,2:12:49"
11,3140,"11,211,211,2112","-1,1,1,0","-2231,4100,2210,2010","0.45654389,-0.65276408,-0.65113008,-0.30588827","-0.71615922,-0.30775037,-0.30322841,-0.50034261","3.46353912,0.96142769,0.91805512,1.20160484","3.56614913,1.20214576,1.16565134,1.33707313","13.77779179,36.89284226,38.03915751,26.01451489","-8.97525978,0.00630157,-0.25058553,-8.97525978","-5.71151066,-0.01336615,0.59659421,-5.71151066","-10.99099827,-5.46872950,-4.23611689,-10.99099827","11,211","0.39779601,-0.68434900","-0.82848603,-0.32737300","3.33645010,0.99642700","3.46071236,1.25234716","15.40042268,37.28353478","0.00000000,0.00000000","0.00000000,0.00000000","-5.31388187,-5.31388187","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:12,0:12:31,1:4:30,2:12:20,2:12:52"
11,4871,"11,211,211","-1,1,1","-2221,4100,2230","0.33638972,0.62370157,0.57617289","-0.25520629,-0.24519572,-0.25269052","2.40689826,0.88304436,0.78935277","2.44365454,1.10855398,1.00940849","9.95014474,37.19590091,38.55636482","0.02030382,-0.00202781,-0.08927409","0.04085429,-0.00515811,-0.15457109","-3.52048826,-4.96167755,-3.37283969","11,211","0.33470699,0.62984300","-0.25190499,-0.24870101","2.40447092,0.87789202","2.44068951,1.10871493","9.88292910,37.64497973","0.00000000,0.00000000","0.00000000,0.00000000","-6.78247023,-6.78247023","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:11,0:12:29,1:4:48,2:12:19,2:12:49"
11,3391,"11,211,211,2112,22,2112,22,2112","-1,1,1,0,0,0,0,0","-2231,4100,2130,2010,2010,2010,2010,2010","2.93669319,0.46623310,0.41356295,0.85069811,0.41556048,0.46824491,0.19478311,0.00000000","-0.32245269,-0.60790253,-0.55569112,-0.17091592,-0.09790398,-0.14075661,-0.02890639,-0.00000000","9.87697029,1.00655198,0.87351137,2.35606289,1.41759300,0.88101119,0.65470529,0.00000000","10.30934939,1.26493703,1.11483140,2.51076320,1.48048831,1.00759438,0.68367759,0.00000000","16.65267591,37.27546724,38.41445281,20.21789300,16.76076634,29.02939276,16.73975985,nan","-0.00741707,-0.02134386,-0.42359310,-0.00741707,-0.00741707,-0.00741707,-0.00741707,-0.00741707","0.10730062,-0.01636976,-0.28379735,0.10730062,0.10730062,0.10730062,0.10730062,0.10730062","-4.06023884,-3.66915393,-2.48077273,-4.06023884,-4.06023884,-4.06023884,-4.06023884,-4.06023884","11,211","3.01671004,0.42572501","-0.33274499,-0.56465203","10.13638783,0.92462999","10.58100264,1.16405082","16.66858732,37.40883259","0.00000000,0.00000000","0.00000000,0.00000000","-0.33334601,-0.33334601","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:11,0:12:29,1:4:44,2:12:47"
11,3604,"11,0,211,2112,22,22","-1,1,1,0,0,0","-2231,4000,2010,2010,2110,2010","-0.28412002,0.44132540,0.44049257,-0.10494205,0.03050168,0.02007719","0.43862927,0.49656227,0.49953672,0.45952633,0.21403350,0.12084365","2.00635958,0.85837376,0.83060384,1.16200542,0.34792766,0.21834219","2.07330619,1.08542513,1.06464707,1.25396726,0.40962708,0.25035892","14.59976326,37.73797655,38.72401732,22.07948378,31.85607048,29.29445313","0.83999771,0.01621256,0.30902240,0.83999771,0.83999771,0.83999771","0.52839917,-0.01440910,-0.31158876,0.52839917,0.52839917,0.52839917","-1.03163397,-0.93339860,-0.07707486,-1.03163397,-1.03163397,-1.03163397","11,211","-0.28938100,0.43886599","0.45823899,0.48899201","2.03683496,0.84633702","2.10770514,1.07144897","14.90009269,37.82387795","0.00000000,0.00000000","0.00000000,0.00000000","-3.38004088,-3.38004088","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:3,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:14,0:12:36,4:12:21"
11,4997,"11,0,211","-1,1,1","-2231,4000,2230","1.34570074,-0.66509622,-0.64440048","-0.35130709,0.04584347,0.04495501","4.04379416,0.83074975,0.81591976","4.27628324,1.06517593,1.04067189","18.97986863,38.74694292,38.36878848","-0.36177719,0.00056106,0.04165875","-1.29009414,0.00813985,0.16542013","-2.01534414,-0.81189591,-0.58532232","11,211","1.32286203,-0.64879501","-0.36410600,0.04636100","3.94682503,0.82060599","4.17851229,1.04712869","19.16925723,38.40193029","0.00000000,0.00000000","0.00000000,0.00000000","-2.57795191,-2.57795191","0:6,1:5,2:6","0:15:1,0:8:1,0:8:2,0:8:3,0:8:4,0:8:5,0:8:6,0:6:6,0:6:18,0:6:36,0:12:2,0:12:1,0:16:1,0:7:1,0:7:4,0:7:7,1:5:1,1:5:3,1:5:5,1:5:7,1:5:12,1:4:1,1:3:1,1:3:2,1:3:3,2:15:1,2:8:1,2:8:2,2:8:3,2:8:4,2:8:5,2:8:6,2:6:6,2:6:18,2:6:36,2:12:2,2:12:1,2:16:1,2:7:1,2:7:4,2:7:7","0:12:13,0:12:35,2:12:17,2:12:45"
